,airline,date_of_journey,departure_city,departure_time,reaching_time,stops,destination_city,journey_time,others,ticket fare
818,Vistara,"Wed, 2 Feb",Chennai,06:55,22:50,1 Stop,Mumbai,15h 55m,"Flight Details
No Meal Fare
Emissions: 608 Kg CO2
eCash 250","11,069"
819,IndiGo,"Wed, 2 Feb",Chennai,08:25,15:40,1 Stop,Mumbai,7h 15m,"Flight Details
eCash 250","11,920"
820,Air India,"Wed, 2 Feb",Chennai,08:15,20:05,1 Stop,Mumbai,11h 50m,"Flight Details
Free Meal
Emissions: 658 Kg CO2
eCash 250","12,078"
821,Air India,"Wed, 2 Feb",Chennai,08:15,17:25,3 Stop(s),Mumbai,9h 10m,"Flight Details
Free Meal
Emissions: 815 Kg CO2
eCash 250","12,183"
822,Air India,"Wed, 2 Feb",Chennai,09:55,"20:45
+ 1 day",2 Stop(s),Mumbai,34h 50m,"Flight Details
Free Meal
Emissions: 625 Kg CO2
eCash 250","13,026"
823,Air India,"Wed, 2 Feb",Chennai,06:05,"20:45
+ 1 day",2 Stop(s),Mumbai,38h 40m,"Flight Details
Free Meal
Emissions: 625 Kg CO2
eCash 250","13,026"
824,Air India,"Wed, 2 Feb",Chennai,06:05,"15:50
+ 1 day",2 Stop(s),Mumbai,33h 45m,"Flight Details
Free Meal
Emissions: 609 Kg CO2
eCash 250","13,866"
825,Air India,"Wed, 2 Feb",Chennai,09:55,"17:50
+ 1 day",2 Stop(s),Mumbai,31h 55m,"Flight Details
Free Meal
Emissions: 924 Kg CO2
eCash 250","14,947"
826,Air India,"Wed, 2 Feb",Chennai,06:05,"17:50
+ 1 day",2 Stop(s),Mumbai,35h 45m,"Flight Details
Free Meal
Emissions: 924 Kg CO2
eCash 250","14,947"
827,Vistara,"Wed, 2 Feb",Chennai,10:45,23:00,2 Stop(s),Mumbai,12h 15m,"Flight Details
No Meal Fare
Emissions: 811 Kg CO2
eCash 250","14,954"
828,Vistara,"Wed, 2 Feb",Chennai,10:45,23:00,2 Stop(s),Mumbai,12h 15m,"Flight Details
No Meal Fare
Emissions: 811 Kg CO2
eCash 250","14,954"
829,Vistara,"Wed, 2 Feb",Chennai,06:55,"14:45
+ 1 day",2 Stop(s),Mumbai,31h 50m,"Flight Details
No Meal Fare
Emissions: 670 Kg CO2
eCash 250","15,363"
830,Air India,"Wed, 2 Feb",Chennai,20:20,"17:50
+ 1 day",2 Stop(s),Mumbai,21h 30m,"Flight Details
Free Meal
Emissions: 924 Kg CO2
eCash 250","15,525"
831,Air India,"Wed, 2 Feb",Chennai,17:00,"17:50
+ 1 day",2 Stop(s),Mumbai,24h 50m,"Flight Details
Free Meal
Emissions: 924 Kg CO2
eCash 250","15,525"
832,Air India,"Wed, 2 Feb",Chennai,09:55,"17:50
+ 1 day",2 Stop(s),Mumbai,31h 55m,"Flight Details
Free Meal
Emissions: 924 Kg CO2
eCash 250","15,525"
833,Vistara,"Wed, 2 Feb",Chennai,06:55,18:20,2 Stop(s),Mumbai,11h 25m,"Flight Details
No Meal Fare
Emissions: 818 Kg CO2
eCash 250","15,920"
834,Vistara,"Wed, 2 Feb",Chennai,10:45,21:35,2 Stop(s),Mumbai,10h 50m,"Flight Details
Free Meal
Emissions: 728 Kg CO2
eCash 250","16,077"
835,Vistara,"Wed, 2 Feb",Chennai,06:55,21:35,2 Stop(s),Mumbai,14h 40m,"Flight Details
Free Meal
Emissions: 728 Kg CO2
eCash 250","16,077"
836,Vistara,"Wed, 2 Feb",Chennai,06:55,21:35,2 Stop(s),Mumbai,14h 40m,"Flight Details
Free Meal
Emissions: 728 Kg CO2
eCash 250","16,077"
837,Vistara,"Wed, 2 Feb",Chennai,21:05,"21:35
+ 1 day",2 Stop(s),Mumbai,24h 30m,"Flight Details
Free Meal
Emissions: 728 Kg CO2
eCash 250","16,077"
838,Vistara,"Wed, 2 Feb",Chennai,17:10,"21:35
+ 1 day",2 Stop(s),Mumbai,28h 25m,"Flight Details
Free Meal
Emissions: 728 Kg CO2
eCash 250","16,077"
839,Vistara,"Wed, 2 Feb",Chennai,10:45,20:15,2 Stop(s),Mumbai,9h 30m,"Flight Details
No Meal Fare
Emissions: 816 Kg CO2
eCash 250","17,043"
840,Vistara,"Wed, 2 Feb",Chennai,10:45,21:50,2 Stop(s),Mumbai,11h 05m,"Flight Details
No Meal Fare
Emissions: 816 Kg CO2
eCash 250","17,043"
841,Vistara,"Wed, 2 Feb",Chennai,10:45,21:50,2 Stop(s),Mumbai,11h 05m,"Flight Details
No Meal Fare
Emissions: 816 Kg CO2
eCash 250","17,043"
842,Vistara,"Wed, 2 Feb",Chennai,21:05,"21:35
+ 1 day",2 Stop(s),Mumbai,24h 30m,"Flight Details
Free Meal
Emissions: 728 Kg CO2
eCash 250","18,041"
843,Vistara,"Wed, 2 Feb",Chennai,10:45,23:30,2 Stop(s),Mumbai,12h 45m,"Flight Details
No Meal Fare
Emissions: 937 Kg CO2
eCash 250","24,468"
844,IndiGo,"Thu, 3 Feb",Chennai,13:10,15:05,Non Stop,Mumbai,1h 55m,"Flight Details
eCash 250","5,882"
845,IndiGo,"Thu, 3 Feb",Chennai,17:50,19:45,Non Stop,Mumbai,1h 55m,"Flight Details
eCash 250","5,882"
846,IndiGo,"Thu, 3 Feb",Chennai,07:05,09:05,Non Stop,Mumbai,2h 00m,"Flight Details
eCash 250","5,882"
847,IndiGo,"Thu, 3 Feb",Chennai,18:45,20:45,Non Stop,Mumbai,2h 00m,"Flight Details
eCash 250","5,882"
848,Air India,"Thu, 3 Feb",Chennai,06:20,08:05,Non Stop,Mumbai,1h 45m,"Flight Details
Free Meal
Emissions: 280 Kg CO2
eCash 250","5,883"
849,Vistara,"Thu, 3 Feb",Chennai,20:30,22:35,Non Stop,Mumbai,2h 05m,"Flight Details
No Meal Fare
Emissions: 280 Kg CO2
eCash 250","5,883"
850,Air India,"Thu, 3 Feb",Chennai,14:55,17:05,Non Stop,Mumbai,2h 10m,"Flight Details
Free Meal
Emissions: 280 Kg CO2
eCash 250","5,883"
851,IndiGo,"Thu, 3 Feb",Chennai,09:40,11:35,Non Stop,Mumbai,1h 55m,"Flight Details
eCash 250","6,092"
852,Vistara,"Thu, 3 Feb",Chennai,09:45,11:40,Non Stop,Mumbai,1h 55m,"Flight Details
Free Meal
Emissions: 280 Kg CO2
eCash 250","7,458"
853,IndiGo,"Thu, 3 Feb",Chennai,08:40,18:35,1 Stop,Mumbai,9h 55m,"Flight Details
eCash 250","7,930"
854,IndiGo,"Thu, 3 Feb",Chennai,11:50,16:35,1 Stop,Mumbai,4h 45m,"Flight Details
eCash 250","7,982"
855,IndiGo,"Thu, 3 Feb",Chennai,16:30,21:35,1 Stop,Mumbai,5h 05m,"Flight Details
eCash 250","7,982"
856,IndiGo,"Thu, 3 Feb",Chennai,13:05,18:35,1 Stop,Mumbai,5h 30m,"Flight Details
eCash 250","7,982"
857,IndiGo,"Thu, 3 Feb",Chennai,06:35,12:15,1 Stop,Mumbai,5h 40m,"Flight Details
eCash 250","7,982"
858,IndiGo,"Thu, 3 Feb",Chennai,13:05,19:50,1 Stop,Mumbai,6h 45m,"Flight Details
eCash 250","7,982"
859,IndiGo,"Thu, 3 Feb",Chennai,11:50,19:15,1 Stop,Mumbai,7h 25m,"Flight Details
eCash 250","7,982"
860,IndiGo,"Thu, 3 Feb",Chennai,15:45,23:25,1 Stop,Mumbai,7h 40m,"Flight Details
eCash 250","7,982"
861,IndiGo,"Thu, 3 Feb",Chennai,13:05,21:35,1 Stop,Mumbai,8h 30m,"Flight Details
eCash 250","7,982"
862,IndiGo,"Thu, 3 Feb",Chennai,09:00,18:35,1 Stop,Mumbai,9h 35m,"Flight Details
eCash 250","7,982"
863,IndiGo,"Thu, 3 Feb",Chennai,06:35,16:35,1 Stop,Mumbai,10h 00m,"Flight Details
eCash 250","7,982"
864,IndiGo,"Thu, 3 Feb",Chennai,19:40,"05:50
+ 1 day",1 Stop,Mumbai,10h 10m,"Flight Details
eCash 250","7,982"
865,IndiGo,"Thu, 3 Feb",Chennai,09:00,19:50,1 Stop,Mumbai,10h 50m,"Flight Details
eCash 250","7,982"
866,Air India,"Thu, 3 Feb",Chennai,08:30,23:55,1 Stop,Mumbai,15h 25m,"Flight Details
Free Meal
Emissions: 307 Kg CO2
eCash 250","8,088"
867,Air India,"Thu, 3 Feb",Chennai,13:20,"15:55
+ 1 day",1 Stop,Mumbai,26h 35m,"Flight Details
Free Meal
Emissions: 382 Kg CO2
eCash 250","8,088"
868,IndiGo,"Thu, 3 Feb",Chennai,09:00,14:30,1 Stop,Mumbai,5h 30m,"Flight Details
eCash 250","8,245"
869,Air India,"Thu, 3 Feb",Chennai,09:55,20:00,1 Stop,Mumbai,10h 05m,"Flight Details
Free Meal
Emissions: 608 Kg CO2
eCash 250","9,141"
870,Air India,"Thu, 3 Feb",Chennai,09:55,21:15,1 Stop,Mumbai,11h 20m,"Flight Details
Free Meal
Emissions: 608 Kg CO2
eCash 250","9,141"
871,Air India,"Thu, 3 Feb",Chennai,09:55,22:10,1 Stop,Mumbai,12h 15m,"Flight Details
Free Meal
Emissions: 608 Kg CO2
eCash 250","9,141"
872,Air India,"Thu, 3 Feb",Chennai,20:20,"09:05
+ 1 day",1 Stop,Mumbai,12h 45m,"Flight Details
Free Meal
Emissions: 608 Kg CO2
eCash 250","9,141"
873,Air India,"Thu, 3 Feb",Chennai,20:20,"10:10
+ 1 day",1 Stop,Mumbai,13h 50m,"Flight Details
Free Meal
Emissions: 608 Kg CO2
eCash 250","9,141"
874,Air India,"Thu, 3 Feb",Chennai,06:05,20:00,1 Stop,Mumbai,13h 55m,"Flight Details
Free Meal
Emissions: 608 Kg CO2
eCash 250","9,141"
875,Air India,"Thu, 3 Feb",Chennai,20:20,"11:15
+ 1 day",1 Stop,Mumbai,14h 55m,"Flight Details
Free Meal
Emissions: 608 Kg CO2
eCash 250","9,141"
876,Air India,"Thu, 3 Feb",Chennai,06:05,21:15,1 Stop,Mumbai,15h 10m,"Flight Details
Free Meal
Emissions: 608 Kg CO2
eCash 250","9,141"
877,Air India,"Thu, 3 Feb",Chennai,06:05,22:10,1 Stop,Mumbai,16h 05m,"Flight Details
Free Meal
Emissions: 608 Kg CO2
eCash 250","9,141"
878,IndiGo,"Thu, 3 Feb",Chennai,09:55,16:35,1 Stop,Mumbai,6h 40m,"Flight Details
eCash 250","9,610"
879,IndiGo,"Thu, 3 Feb",Chennai,09:55,19:15,1 Stop,Mumbai,9h 20m,"Flight Details
eCash 250","9,610"
880,IndiGo,"Thu, 3 Feb",Chennai,08:25,15:40,1 Stop,Mumbai,7h 15m,"Flight Details
eCash 250","10,817"
881,Vistara,"Thu, 3 Feb",Chennai,17:10,22:50,1 Stop,Mumbai,5h 40m,"Flight Details
No Meal Fare
Emissions: 608 Kg CO2
eCash 250","11,069"
882,Vistara,"Thu, 3 Feb",Chennai,10:45,16:30,1 Stop,Mumbai,5h 45m,"Flight Details
No Meal Fare
Emissions: 608 Kg CO2
eCash 250","11,069"
883,Vistara,"Thu, 3 Feb",Chennai,10:45,17:40,1 Stop,Mumbai,6h 55m,"Flight Details
No Meal Fare
Emissions: 608 Kg CO2
eCash 250","11,069"
884,Vistara,"Thu, 3 Feb",Chennai,06:55,14:00,1 Stop,Mumbai,7h 05m,"Flight Details
No Meal Fare
Emissions: 608 Kg CO2
eCash 250","11,069"
885,Vistara,"Thu, 3 Feb",Chennai,10:45,20:05,1 Stop,Mumbai,9h 20m,"Flight Details
No Meal Fare
Emissions: 608 Kg CO2
eCash 250","11,069"
886,Vistara,"Thu, 3 Feb",Chennai,06:55,16:30,1 Stop,Mumbai,9h 35m,"Flight Details
No Meal Fare
Emissions: 608 Kg CO2
eCash 250","11,069"
887,Vistara,"Thu, 3 Feb",Chennai,10:45,21:15,1 Stop,Mumbai,10h 30m,"Flight Details
No Meal Fare
Emissions: 608 Kg CO2
eCash 250","11,069"
888,Vistara,"Thu, 3 Feb",Chennai,06:55,17:40,1 Stop,Mumbai,10h 45m,"Flight Details
No Meal Fare
Emissions: 608 Kg CO2
eCash 250","11,069"
889,Vistara,"Thu, 3 Feb",Chennai,21:05,"11:10
+ 1 day",1 Stop,Mumbai,14h 05m,"Flight Details
No Meal Fare
Emissions: 608 Kg CO2
eCash 250","11,069"
890,Air India,"Thu, 3 Feb",Chennai,08:30,20:00,2 Stop(s),Mumbai,11h 30m,"Flight Details
Free Meal
Emissions: 790 Kg CO2
eCash 250","11,409"
891,Air India,"Thu, 3 Feb",Chennai,08:30,21:15,2 Stop(s),Mumbai,12h 45m,"Flight Details
Free Meal
Emissions: 790 Kg CO2
eCash 250","11,409"
892,Air India,"Thu, 3 Feb",Chennai,08:30,21:35,3 Stop(s),Mumbai,13h 05m,"Flight Details
Free Meal
Emissions: 790 Kg CO2
eCash 250","11,409"
893,Air India,"Thu, 3 Feb",Chennai,08:30,22:10,2 Stop(s),Mumbai,13h 40m,"Flight Details
Free Meal
Emissions: 790 Kg CO2
eCash 250","11,409"
894,Air India,"Thu, 3 Feb",Chennai,08:30,22:10,2 Stop(s),Mumbai,13h 40m,"Flight Details
Free Meal
Emissions: 790 Kg CO2
eCash 250","11,409"
895,Air India,"Thu, 3 Feb",Chennai,08:30,"09:05
+ 1 day",2 Stop(s),Mumbai,24h 35m,"Flight Details
Free Meal
Emissions: 790 Kg CO2
eCash 250","11,409"
896,Air India,"Thu, 3 Feb",Chennai,08:30,"09:05
+ 1 day",2 Stop(s),Mumbai,24h 35m,"Flight Details
Free Meal
Emissions: 790 Kg CO2
eCash 250","11,409"
897,Air India,"Thu, 3 Feb",Chennai,08:30,"09:05
+ 1 day",2 Stop(s),Mumbai,24h 35m,"Flight Details
Free Meal
Emissions: 790 Kg CO2
eCash 250","11,409"
898,Air India,"Thu, 3 Feb",Chennai,08:30,"10:10
+ 1 day",2 Stop(s),Mumbai,25h 40m,"Flight Details
Free Meal
Emissions: 790 Kg CO2
eCash 250","11,409"
899,Air India,"Thu, 3 Feb",Chennai,11:20,"17:50
+ 1 day",2 Stop(s),Mumbai,30h 30m,"Flight Details
Free Meal
Emissions: 768 Kg CO2
eCash 250","12,078"
900,Air India,"Thu, 3 Feb",Chennai,11:20,"17:25
+ 1 day",3 Stop(s),Mumbai,30h 05m,"Flight Details
Free Meal
Emissions: 815 Kg CO2
eCash 250","12,183"
901,Air India,"Thu, 3 Feb",Chennai,09:55,"20:45
+ 1 day",2 Stop(s),Mumbai,34h 50m,"Flight Details
Free Meal
Emissions: 625 Kg CO2
eCash 250","13,026"
902,Air India,"Thu, 3 Feb",Chennai,06:05,"20:45
+ 1 day",2 Stop(s),Mumbai,38h 40m,"Flight Details
Free Meal
Emissions: 625 Kg CO2
eCash 250","13,026"
903,Air India,"Thu, 3 Feb",Chennai,11:20,"17:25
+ 1 day",3 Stop(s),Mumbai,30h 05m,"Flight Details
Free Meal
Emissions: 815 Kg CO2
eCash 250","13,391"
904,Vistara,"Thu, 3 Feb",Chennai,21:05,"21:35
+ 1 day",2 Stop(s),Mumbai,24h 30m,"Flight Details
No Meal Fare
Emissions: 728 Kg CO2
eCash 250","14,597"
905,Vistara,"Thu, 3 Feb",Chennai,21:05,"21:35
+ 1 day",2 Stop(s),Mumbai,24h 30m,"Flight Details
No Meal Fare
Emissions: 728 Kg CO2
eCash 250","14,597"
906,Vistara,"Thu, 3 Feb",Chennai,17:10,"21:35
+ 1 day",2 Stop(s),Mumbai,28h 25m,"Flight Details
No Meal Fare
Emissions: 728 Kg CO2
eCash 250","14,597"
907,Vistara,"Thu, 3 Feb",Chennai,17:10,"21:35
+ 1 day",2 Stop(s),Mumbai,28h 25m,"Flight Details
No Meal Fare
Emissions: 728 Kg CO2
eCash 250","14,597"
908,Air India,"Thu, 3 Feb",Chennai,09:55,"17:50
+ 1 day",2 Stop(s),Mumbai,31h 55m,"Flight Details
Free Meal
Emissions: 924 Kg CO2
eCash 250","14,947"
909,Air India,"Thu, 3 Feb",Chennai,06:05,"17:50
+ 1 day",2 Stop(s),Mumbai,35h 45m,"Flight Details
Free Meal
Emissions: 924 Kg CO2
eCash 250","14,947"
910,Vistara,"Thu, 3 Feb",Chennai,10:45,23:00,2 Stop(s),Mumbai,12h 15m,"Flight Details
No Meal Fare
Emissions: 811 Kg CO2
eCash 250","14,954"
911,Vistara,"Thu, 3 Feb",Chennai,10:45,23:00,2 Stop(s),Mumbai,12h 15m,"Flight Details
No Meal Fare
Emissions: 811 Kg CO2
eCash 250","14,954"
912,Air India,"Thu, 3 Feb",Chennai,11:20,"12:25
+ 1 day",1 Stop,Mumbai,25h 05m,"Flight Details
Free Meal
Emissions: 658 Kg CO2
eCash 250","15,123"
913,Air India,"Thu, 3 Feb",Chennai,06:05,17:50,2 Stop(s),Mumbai,11h 45m,"Flight Details
Free Meal
Emissions: 924 Kg CO2
eCash 250","15,525"
914,Air India,"Thu, 3 Feb",Chennai,20:20,"17:50
+ 1 day",2 Stop(s),Mumbai,21h 30m,"Flight Details
Free Meal
Emissions: 924 Kg CO2
eCash 250","15,525"
915,Air India,"Thu, 3 Feb",Chennai,17:00,"17:50
+ 1 day",2 Stop(s),Mumbai,24h 50m,"Flight Details
Free Meal
Emissions: 924 Kg CO2
eCash 250","15,525"
916,Air India,"Thu, 3 Feb",Chennai,09:55,"17:50
+ 1 day",2 Stop(s),Mumbai,31h 55m,"Flight Details
Free Meal
Emissions: 924 Kg CO2
eCash 250","15,525"
917,Vistara,"Thu, 3 Feb",Chennai,06:55,18:20,2 Stop(s),Mumbai,11h 25m,"Flight Details
No Meal Fare
Emissions: 818 Kg CO2
eCash 250","15,920"
918,Vistara,"Thu, 3 Feb",Chennai,10:45,21:35,2 Stop(s),Mumbai,10h 50m,"Flight Details
Free Meal
Emissions: 728 Kg CO2
eCash 250","16,077"
919,Vistara,"Thu, 3 Feb",Chennai,06:55,21:35,2 Stop(s),Mumbai,14h 40m,"Flight Details
Free Meal
Emissions: 728 Kg CO2
eCash 250","16,077"
920,Vistara,"Thu, 3 Feb",Chennai,10:45,20:15,2 Stop(s),Mumbai,9h 30m,"Flight Details
No Meal Fare
Emissions: 816 Kg CO2
eCash 250","17,043"
921,Vistara,"Thu, 3 Feb",Chennai,10:45,21:50,2 Stop(s),Mumbai,11h 05m,"Flight Details
No Meal Fare
Emissions: 816 Kg CO2
eCash 250","17,043"
922,Vistara,"Thu, 3 Feb",Chennai,10:45,21:50,2 Stop(s),Mumbai,11h 05m,"Flight Details
No Meal Fare
Emissions: 816 Kg CO2
eCash 250","17,043"
923,Vistara,"Thu, 3 Feb",Chennai,06:55,20:15,2 Stop(s),Mumbai,13h 20m,"Flight Details
No Meal Fare
Emissions: 816 Kg CO2
eCash 250","17,043"
924,Air India,"Thu, 3 Feb",Chennai,05:55,20:00,2 Stop(s),Mumbai,14h 05m,"Flight Details
Free Meal
Emissions: 1049 Kg CO2
eCash 250","17,833"
925,SpiceJet,"Fri, 4 Feb",Chennai,06:25,08:20,Non Stop,Mumbai,1h 55m,"Flight Details
eCash 250","5,881"
926,IndiGo,"Fri, 4 Feb",Chennai,13:10,15:05,Non Stop,Mumbai,1h 55m,"Flight Details
eCash 250","5,882"
927,IndiGo,"Fri, 4 Feb",Chennai,17:50,19:45,Non Stop,Mumbai,1h 55m,"Flight Details
eCash 250","5,882"
928,IndiGo,"Fri, 4 Feb",Chennai,18:45,20:45,Non Stop,Mumbai,2h 00m,"Flight Details
eCash 250","5,882"
929,IndiGo,"Fri, 4 Feb",Chennai,22:15,"00:20
+ 1 day",Non Stop,Mumbai,2h 05m,"Flight Details
eCash 250","5,882"
930,Vistara,"Fri, 4 Feb",Chennai,20:30,22:35,Non Stop,Mumbai,2h 05m,"Flight Details
No Meal Fare
Emissions: 280 Kg CO2
eCash 250","5,883"
931,Air India,"Fri, 4 Feb",Chennai,14:55,17:05,Non Stop,Mumbai,2h 10m,"Flight Details
Free Meal
Emissions: 280 Kg CO2
eCash 250","5,883"
932,Vistara,"Fri, 4 Feb",Chennai,09:45,11:40,Non Stop,Mumbai,1h 55m,"Flight Details
No Meal Fare
Emissions: 280 Kg CO2
eCash 250","5,988"
933,IndiGo,"Fri, 4 Feb",Chennai,09:40,11:35,Non Stop,Mumbai,1h 55m,"Flight Details
eCash 250","6,304"
934,IndiGo,"Fri, 4 Feb",Chennai,07:05,09:05,Non Stop,Mumbai,2h 00m,"Flight Details
eCash 250","7,772"
935,IndiGo,"Fri, 4 Feb",Chennai,08:40,18:35,1 Stop,Mumbai,9h 55m,"Flight Details
eCash 250","7,930"
936,IndiGo,"Fri, 4 Feb",Chennai,11:50,16:35,1 Stop,Mumbai,4h 45m,"Flight Details
eCash 250","7,982"
937,IndiGo,"Fri, 4 Feb",Chennai,16:30,21:35,1 Stop,Mumbai,5h 05m,"Flight Details
eCash 250","7,982"
938,IndiGo,"Fri, 4 Feb",Chennai,06:35,12:15,1 Stop,Mumbai,5h 40m,"Flight Details
eCash 250","7,982"
939,IndiGo,"Fri, 4 Feb",Chennai,09:55,16:35,1 Stop,Mumbai,6h 40m,"Flight Details
eCash 250","7,982"
940,IndiGo,"Fri, 4 Feb",Chennai,11:50,19:15,1 Stop,Mumbai,7h 25m,"Flight Details
eCash 250","7,982"
941,IndiGo,"Fri, 4 Feb",Chennai,09:55,19:15,1 Stop,Mumbai,9h 20m,"Flight Details
eCash 250","7,982"
942,IndiGo,"Fri, 4 Feb",Chennai,06:35,16:35,1 Stop,Mumbai,10h 00m,"Flight Details
eCash 250","7,982"
943,Air India,"Fri, 4 Feb",Chennai,13:20,"15:55
+ 1 day",1 Stop,Mumbai,26h 35m,"Flight Details
Free Meal
Emissions: 382 Kg CO2
eCash 250","8,088"
944,IndiGo,"Fri, 4 Feb",Chennai,15:45,23:25,1 Stop,Mumbai,7h 40m,"Flight Details
eCash 250","8,140"
945,IndiGo,"Fri, 4 Feb",Chennai,13:05,18:35,1 Stop,Mumbai,5h 30m,"Flight Details
eCash 250","8,297"
946,IndiGo,"Fri, 4 Feb",Chennai,13:05,19:50,1 Stop,Mumbai,6h 45m,"Flight Details
eCash 250","8,297"
947,IndiGo,"Fri, 4 Feb",Chennai,13:05,21:35,1 Stop,Mumbai,8h 30m,"Flight Details
eCash 250","8,297"
948,IndiGo,"Fri, 4 Feb",Chennai,09:00,18:35,1 Stop,Mumbai,9h 35m,"Flight Details
eCash 250","8,297"
949,IndiGo,"Fri, 4 Feb",Chennai,09:00,19:50,1 Stop,Mumbai,10h 50m,"Flight Details
eCash 250","8,297"
950,IndiGo,"Fri, 4 Feb",Chennai,09:00,14:30,1 Stop,Mumbai,5h 30m,"Flight Details
eCash 250","9,085"
951,Air India,"Fri, 4 Feb",Chennai,06:05,18:00,2 Stop(s),Mumbai,11h 55m,"Flight Details
Free Meal
Emissions: 608 Kg CO2
eCash 250","9,141"
952,Air India,"Fri, 4 Feb",Chennai,20:20,"09:05
+ 1 day",1 Stop,Mumbai,12h 45m,"Flight Details
Free Meal
Emissions: 608 Kg CO2
eCash 250","9,141"
953,Air India,"Fri, 4 Feb",Chennai,20:20,"10:10
+ 1 day",1 Stop,Mumbai,13h 50m,"Flight Details
Free Meal
Emissions: 608 Kg CO2
eCash 250","9,141"
954,Air India,"Fri, 4 Feb",Chennai,06:05,20:00,1 Stop,Mumbai,13h 55m,"Flight Details
Free Meal
Emissions: 608 Kg CO2
eCash 250","9,141"
955,Air India,"Fri, 4 Feb",Chennai,20:20,"11:15
+ 1 day",1 Stop,Mumbai,14h 55m,"Flight Details
Free Meal
Emissions: 608 Kg CO2
eCash 250","9,141"
956,Air India,"Fri, 4 Feb",Chennai,06:05,21:15,1 Stop,Mumbai,15h 10m,"Flight Details
Free Meal
Emissions: 608 Kg CO2
eCash 250","9,141"
957,Air India,"Fri, 4 Feb",Chennai,06:05,21:35,2 Stop(s),Mumbai,15h 30m,"Flight Details
Free Meal
Emissions: 608 Kg CO2
eCash 250","9,141"
958,Air India,"Fri, 4 Feb",Chennai,06:05,22:10,1 Stop,Mumbai,16h 05m,"Flight Details
Free Meal
Emissions: 608 Kg CO2
eCash 250","9,141"
959,Air India,"Fri, 4 Feb",Chennai,17:00,"09:05
+ 1 day",1 Stop,Mumbai,16h 05m,"Flight Details
Free Meal
Emissions: 608 Kg CO2
eCash 250","9,141"
960,Air India,"Fri, 4 Feb",Chennai,17:00,"10:10
+ 1 day",1 Stop,Mumbai,17h 10m,"Flight Details
Free Meal
Emissions: 608 Kg CO2
eCash 250","9,141"
961,Air India,"Fri, 4 Feb",Chennai,17:00,"11:15
+ 1 day",1 Stop,Mumbai,18h 15m,"Flight Details
Free Meal
Emissions: 608 Kg CO2
eCash 250","9,141"
962,Air India,"Fri, 4 Feb",Chennai,20:20,"18:00
+ 1 day",2 Stop(s),Mumbai,21h 40m,"Flight Details
Free Meal
Emissions: 608 Kg CO2
eCash 250","9,141"
963,Air India,"Fri, 4 Feb",Chennai,20:20,"20:00
+ 1 day",1 Stop,Mumbai,23h 40m,"Flight Details
Free Meal
Emissions: 608 Kg CO2
eCash 250","9,141"
964,Air India,"Fri, 4 Feb",Chennai,20:20,"21:15
+ 1 day",1 Stop,Mumbai,24h 55m,"Flight Details
Free Meal
Emissions: 608 Kg CO2
eCash 250","9,141"
965,Air India,"Fri, 4 Feb",Chennai,17:00,"18:00
+ 1 day",2 Stop(s),Mumbai,25h 00m,"Flight Details
Free Meal
Emissions: 608 Kg CO2
eCash 250","9,141"
966,Air India,"Fri, 4 Feb",Chennai,20:20,"22:10
+ 1 day",1 Stop,Mumbai,25h 50m,"Flight Details
Free Meal
Emissions: 608 Kg CO2
eCash 250","9,141"
967,Air India,"Fri, 4 Feb",Chennai,17:00,"20:00
+ 1 day",1 Stop,Mumbai,27h 00m,"Flight Details
Free Meal
Emissions: 608 Kg CO2
eCash 250","9,141"
968,IndiGo,"Fri, 4 Feb",Chennai,08:25,15:40,1 Stop,Mumbai,7h 15m,"Flight Details
eCash 250","10,502"
969,Vistara,"Fri, 4 Feb",Chennai,17:10,22:50,1 Stop,Mumbai,5h 40m,"Flight Details
No Meal Fare
Emissions: 608 Kg CO2
eCash 250","11,069"
970,Vistara,"Fri, 4 Feb",Chennai,06:55,14:00,1 Stop,Mumbai,7h 05m,"Flight Details
No Meal Fare
Emissions: 608 Kg CO2
eCash 250","11,069"
971,Vistara,"Fri, 4 Feb",Chennai,06:55,16:30,1 Stop,Mumbai,9h 35m,"Flight Details
No Meal Fare
Emissions: 608 Kg CO2
eCash 250","11,069"
972,Vistara,"Fri, 4 Feb",Chennai,06:55,17:40,1 Stop,Mumbai,10h 45m,"Flight Details
No Meal Fare
Emissions: 608 Kg CO2
eCash 250","11,069"
973,Vistara,"Fri, 4 Feb",Chennai,06:55,20:05,1 Stop,Mumbai,13h 10m,"Flight Details
No Meal Fare
Emissions: 608 Kg CO2
eCash 250","11,069"
974,Vistara,"Fri, 4 Feb",Chennai,21:05,"11:10
+ 1 day",1 Stop,Mumbai,14h 05m,"Flight Details
No Meal Fare
Emissions: 608 Kg CO2
eCash 250","11,069"
975,Vistara,"Fri, 4 Feb",Chennai,06:55,21:15,1 Stop,Mumbai,14h 20m,"Flight Details
No Meal Fare
Emissions: 608 Kg CO2
eCash 250","11,069"
976,Vistara,"Fri, 4 Feb",Chennai,21:05,"11:35
+ 1 day",1 Stop,Mumbai,14h 30m,"Flight Details
No Meal Fare
Emissions: 608 Kg CO2
eCash 250","11,069"
977,Vistara,"Fri, 4 Feb",Chennai,06:55,22:00,1 Stop,Mumbai,15h 05m,"Flight Details
No Meal Fare
Emissions: 608 Kg CO2
eCash 250","11,069"
